id,valeur_NO2,valeur_CO,valeur_O3,valeur_PM10,valeur_PM25
2020-01-18 07:00:00,30.4,0.176,31.8,10.9,4.2
2020-01-18 08:00:00,32.2,0.207,31.2,12.0,5.0
2020-01-18 09:00:00,33.2,0.219,33.0,13.6,5.5
2020-01-18 10:00:00,27.8,0.214,42.9,14.7,5.7
2020-01-18 11:00:00,26.3,0.217,45.6,17.5,5.5
2020-01-18 12:00:00,27.5,0.221,45.7,16.7,7.5
2020-01-18 13:00:00,24.4,0.215,50.9,19.3,8.5
2020-01-18 14:00:00,23.4,0.196,51.9,19.5,6.8
2020-01-18 15:00:00,32.5,0.202,45.4,18.9,6.8
2020-01-18 16:00:00,31.2,0.219,37.7,17.9,7.7
2020-01-18 17:00:00,43.7,0.241,26.3,19.3,10.6
2020-01-18 18:00:00,54.9,0.284,17.0,22.6,14.3
2020-01-18 19:00:00,55.3,0.312,14.8,25.5,17.1
2020-01-18 20:00:00,68.9,0.357,5.2,28.5,18.2
2020-01-18 21:00:00,68.0,0.345,5.2,31.8,20.0
2020-01-18 22:00:00,54.6,0.334,15.1,29.7,21.4
2020-01-18 23:00:00,50.1,0.254,16.3,27.4,17.3
2020-01-19 00:00:00,44.7,0.226,21.0,27.0,14.4
2020-01-19 01:00:00,46.8,0.231,18.1,25.0,14.2
2020-01-19 02:00:00,45.331067800147615,0.22669178252050495,19.5,23.8,10.2
2020-01-19 03:00:00,48.9,0.248,12.5,21.5,11.7
2020-01-19 04:00:00,43.6,0.211,18.9,21.3,10.5
2020-01-19 05:00:00,41.8,0.208,18.5,19.4,9.3
2020-01-19 06:00:00,32.5,0.183,27.7,18.7,9.5
2020-01-19 07:00:00,27.0,0.169,31.0,19.4,7.9
2020-01-19 08:00:00,27.5,0.164,37.1,15.6,6.5
2020-01-19 09:00:00,25.7,0.172,39.9,14.4,8.4
2020-01-19 10:00:00,21.7,0.162,47.7,15.2,8.5
2020-01-19 11:00:00,15.1,0.145,57.5,18.6,8.7
2020-01-19 12:00:00,14.3,0.124,62.4,17.8,7.8
2020-01-19 13:00:00,13.3,0.109,67.6,20.3,7.0
2020-01-19 14:00:00,13.5,0.113,66.2,22.6,7.2
2020-01-19 15:00:00,19.8,0.123,59.0,22.0,7.5
2020-01-19 16:00:00,24.8,0.149,51.8,22.6,8.5
2020-01-19 17:00:00,39.1,0.187,38.7,24.0,8.9
2020-01-19 18:00:00,40.2,0.226,35.2,29.5,11.4
2020-01-19 19:00:00,42.2,0.215,33.9,32.5,15.0
2020-01-19 20:00:00,38.8,0.193,36.0,31.3,14.4
2020-01-19 21:00:00,34.6,0.175,37.8,29.5,12.9
2020-01-19 22:00:00,28.6,0.161,41.2,30.5,12.3
2020-01-19 23:00:00,24.5,0.144,42.4,30.6,12.3
2020-01-20 00:00:00,23.0,0.143,41.7,30.2,11.4
2020-01-20 01:00:00,22.3,0.144,40.4,30.0,11.1
2020-01-20 02:00:00,22.2,0.14116978262292182,38.8,28.6,10.0
2020-01-20 03:00:00,27.7,0.158,33.5,29.1,10.4
2020-01-20 04:00:00,36.5,0.177,22.8,29.7,12.5
2020-01-20 05:00:00,52.3,0.196,8.5,29.2,9.9
2020-01-20 06:00:00,63.3,0.211,2.2,32.3,12.0
2020-01-20 07:00:00,67.4,0.268,3.3,36.5,13.0
2020-01-20 08:00:00,58.1,0.285,6.9,41.7,15.7
2020-01-20 09:00:00,42.0,0.228,17.9,41.6,16.6
2020-01-20 10:00:00,42.0,0.227,22.7,36.5,19.1
2020-01-20 11:00:00,37.5,0.206,31.2,34.6,17.5
2020-01-20 12:00:00,31.3,0.186,38.2,27.7,16.2
2020-01-20 13:00:00,29.3,0.174,39.1,26.4,12.1
2020-01-20 14:00:00,31.0,0.163,36.6,27.0,14.0
2020-01-20 15:00:00,36.7,0.2,30.0,26.0,13.7
2020-01-20 16:00:00,48.9,0.188,18.2,23.8,12.7
2020-01-20 17:00:00,54.0,0.228,12.2,24.1,12.8
2020-01-20 18:00:00,57.0,0.243,9.1,26.0,15.4
2020-01-20 19:00:00,57.2,0.254,8.2,29.8,17.2
2020-01-20 20:00:00,57.2,0.263,6.9,29.8,18.9
2020-01-20 21:00:00,48.9,0.242,10.9,29.4,21.3
2020-01-20 22:00:00,42.2,0.216,12.7,30.8,21.1
2020-01-20 23:00:00,33.4,0.216,16.0,31.0,20.4
2020-01-21 00:00:00,35.8,0.225,12.2,31.7,21.5
2020-01-21 01:00:00,30.4,0.211,16.6,32.5,23.6
2020-01-21 02:00:00,28.6,0.2049255562879532,15.9,34.0,21.0
2020-01-21 03:00:00,31.3,0.211,14.9,31.4,21.1
2020-01-21 04:00:00,35.7,0.23,12.2,26.5,17.0
2020-01-21 05:00:00,45.7,0.241,6.4,25.1,16.1
2020-01-21 06:00:00,52.2,0.274,3.7,25.6,15.7
2020-01-21 07:00:00,56.5,0.321,2.3,25.2,14.6
2020-01-21 08:00:00,55.7,0.369,6.3,29.2,15.6
2020-01-21 09:00:00,41.8,0.24,16.4,30.0,14.5
2020-01-21 10:00:00,42.1,0.259,18.4,29.3,16.8
2020-01-21 11:00:00,53.0,0.344,14.4,35.3,21.6
2020-01-21 12:00:00,46.8,0.267,18.5,46.1,28.2
2020-01-21 13:00:00,42.0,0.254,23.3,44.5,25.0
2020-01-21 14:00:00,37.6,0.23,21.5,38.4,22.2
2020-01-21 15:00:00,42.9,0.27,12.2,36.0,22.0
2020-01-21 16:00:00,42.5,0.264,14.7,33.0,19.7
2020-01-21 17:00:00,57.7,0.32,4.1,32.1,20.2
2020-01-21 18:00:00,60.7,0.347,2.5,35.6,23.1
2020-01-21 19:00:00,59.7,0.357,3.8,35.3,23.5
2020-01-21 20:00:00,62.8,0.363,2.4,38.2,25.9
2020-01-21 21:00:00,57.9,0.333,4.2,36.6,25.5
2020-01-21 22:00:00,54.6,0.33,3.5,36.3,26.3
2020-01-21 23:00:00,54.5,0.315,3.0,35.7,26.4
2020-01-22 00:00:00,49.5,0.294,5.0,35.6,27.2
2020-01-22 01:00:00,49.4,0.306,2.5,35.6,27.9
2020-01-22 02:00:00,50.0,0.30131741907560283,5.9,34.5,26.6
2020-01-22 03:00:00,43.3,0.277,5.5,36.7,29.0
2020-01-22 04:00:00,42.8,0.25,4.3,34.3,26.8
2020-01-22 05:00:00,45.3,0.283,2.5,34.3,26.6
2020-01-22 06:00:00,49.7,0.321,3.1,37.3,26.6
2020-01-22 07:00:00,53.3,0.367,2.6,39.9,29.3
2020-01-22 08:00:00,47.4,0.414,2.7,41.8,29.1
2020-01-22 09:00:00,53.2,0.631,5.2,46.4,32.4
2020-01-22 10:00:00,56.4,0.58,6.5,57.2,37.7
2020-01-22 11:00:00,48.126689339658505,0.4652445008117172,10.6,57.6,39.6
2020-01-22 12:00:00,39.0,0.332,13.8,51.5,38.5
2020-01-22 13:00:00,39.6,0.276,16.6,49.3,34.4
2020-01-22 14:00:00,42.5,0.255,18.4,41.3,28.4
2020-01-22 15:00:00,56.4,0.29,10.2,35.9,24.4
2020-01-22 16:00:00,61.2,0.304,3.8,38.1,25.1
2020-01-22 17:00:00,58.2,0.338,3.0,34.9,25.8
2020-01-22 18:00:00,60.3,0.421,1.5,37.3,27.7
2020-01-22 19:00:00,54.0,0.354,1.4,43.0,33.2
2020-01-22 20:00:00,51.6,0.318,1.3,46.0,38.3
2020-01-22 21:00:00,49.2,0.322,1.6,44.3,36.7
2020-01-22 22:00:00,47.3,0.326,1.8,44.2,36.5
2020-01-22 23:00:00,44.4,0.304,1.9,45.6,36.2
2020-01-23 00:00:00,42.2,0.289,1.7,45.0,36.5
2020-01-23 01:00:00,40.2,0.273,2.1,43.2,36.4
2020-01-23 02:00:00,39.2,0.2679115224468632,2.7,39.8,33.3
2020-01-23 03:00:00,35.0,0.237,6.4,36.6,30.2
2020-01-23 04:00:00,33.7,0.221,7.7,32.6,28.3
2020-01-23 05:00:00,42.2,0.229,2.9,29.7,26.1
2020-01-23 06:00:00,50.4,0.229,1.1,28.8,23.0
2020-01-23 07:00:00,48.4,0.209,4.7,28.2,21.0
2020-01-23 08:00:00,40.7,0.216,12.4,30.2,17.5
2020-01-23 09:00:00,34.0,0.196,19.5,24.9,16.6
2020-01-23 10:00:00,30.6,0.21,24.3,23.8,16.0
2020-01-23 11:00:00,27.0,0.195,27.3,25.5,15.5
2020-01-23 12:00:00,22.3,0.178,31.6,20.6,15.6
2020-01-23 13:00:00,32.0,0.196,23.3,25.0,17.1
2020-01-23 14:00:00,32.8,0.194,23.9,27.3,15.5
2020-01-23 15:00:00,33.3,0.198,22.1,21.3,13.9
2020-01-23 16:00:00,33.6,0.207,20.9,21.2,13.9
2020-01-23 17:00:00,46.2,0.25,8.2,21.8,15.8
2020-01-23 18:00:00,44.5,0.277,7.9,23.1,18.1
2020-01-23 19:00:00,48.4,0.307,4.2,24.0,19.4
2020-01-23 20:00:00,50.0,0.288,3.3,24.4,18.0
2020-01-23 21:00:00,52.0,0.323,1.6,26.3,20.7
2020-01-23 22:00:00,51.8,0.353,1.5,26.6,22.8
2020-01-23 23:00:00,46.1,0.298,1.5,28.9,24.4
2020-01-24 00:00:00,38.3,0.253,3.1,28.6,25.6
2020-01-24 01:00:00,33.6,0.216,5.3,29.4,25.0
2020-01-24 02:00:00,31.6,0.20702061712783923,5.6,31.4,25.6
2020-01-24 03:00:00,30.0,0.181,6.4,32.2,26.5
2020-01-24 04:00:00,32.1,0.186,3.6,32.1,26.6
2020-01-24 05:00:00,35.1,0.21,0.9,33.2,28.7
2020-01-24 06:00:00,35.0,0.212,0.8,37.9,32.4
2020-01-24 07:00:00,34.8,0.23,1.0,42.3,35.2
2020-01-24 08:00:00,33.3,0.272,2.8,44.7,37.8
2020-01-24 09:00:00,32.9,0.31,4.8,48.8,40.4
2020-01-24 10:00:00,37.0,0.344,5.5,56.4,44.6
2020-01-24 11:00:00,41.9,0.422,7.2,62.5,48.4
2020-01-24 12:00:00,43.6,0.436,7.7,74.6,56.5
2020-01-24 13:00:00,46.2,0.417,7.1,82.8,59.8
2020-01-24 14:00:00,50.9,0.433,5.2,85.5,59.4
2020-01-24 15:00:00,49.7,0.398,3.3,81.0,55.8
2020-01-24 16:00:00,49.7,0.41,1.5,75.3,54.4
2020-01-24 17:00:00,51.0,0.496,1.3,73.3,54.2
2020-01-24 18:00:00,54.8,0.611,1.7,75.8,56.7
2020-01-24 19:00:00,51.9,0.58,1.8,76.9,59.3
2020-01-24 20:00:00,56.1,0.684,2.3,80.2,61.6
2020-01-24 21:00:00,55.3,0.747,2.5,85.2,65.4
2020-01-24 22:00:00,52.9,0.757,2.1,87.0,67.2
2020-01-24 23:00:00,53.9,0.794,2.1,81.5,64.1
2020-01-25 00:00:00,54.3,0.852,2.1,74.6,59.6
2020-01-25 01:00:00,56.4,0.83,2.0,75.2,59.5
2020-01-25 02:00:00,57.3,0.7461608723962775,1.6,75.1,58.4
2020-01-25 03:00:00,54.7,0.673,1.2,70.6,54.0
2020-01-25 04:00:00,49.3,0.512,0.9,55.4,44.9
2020-01-25 05:00:00,35.4,0.331,0.6,40.1,30.9
2020-01-25 06:00:00,29.2,0.286,0.5,40.7,30.1
2020-01-25 07:00:00,34.6,0.278,0.5,45.2,34.3
2020-01-25 08:00:00,36.8,0.299,1.5,42.9,32.2
2020-01-25 09:00:00,37.4,0.323,2.8,45.5,34.3
2020-01-25 10:00:00,41.7,0.338,3.1,52.0,39.9
2020-01-25 11:00:00,44.4,0.357,4.9,60.0,45.4
2020-01-25 12:00:00,48.3,0.42,5.6,65.6,49.0
2020-01-25 13:00:00,55.7,0.5,4.5,71.2,50.9
2020-01-25 14:00:00,61.3,0.563,5.1,79.2,55.6
2020-01-25 15:00:00,63.7,0.566,4.7,88.6,62.6
2020-01-25 16:00:00,65.9,0.572,2.8,86.5,61.9
2020-01-25 17:00:00,63.8,0.604,1.6,83.5,60.3
2020-01-25 18:00:00,65.8,0.724,2.3,84.5,63.5
2020-01-25 19:00:00,64.7,0.741,2.1,81.9,62.3
2020-01-25 20:00:00,64.9,0.844,2.2,84.3,64.8
2020-01-25 21:00:00,58.5,0.799,2.2,86.1,67.9
2020-01-25 22:00:00,51.1,0.657,2.5,78.3,61.8
2020-01-25 23:00:00,48.9,0.74,1.7,69.8,57.3
2020-01-26 00:00:00,45.2,0.707,1.4,69.6,58.7
2020-01-26 01:00:00,44.3,0.727,1.6,68.3,56.6
2020-01-26 02:00:00,44.348012100348946,0.8338316892054676,3.2,72.3,59.8
2020-01-26 03:00:00,46.2,1.044,3.1,85.0,71.6
2020-01-26 04:00:00,39.9,0.846,1.4,83.6,71.6
2020-01-26 05:00:00,36.7,0.733,1.4,70.3,60.8
2020-01-26 06:00:00,37.7,0.671,1.4,63.9,54.6
2020-01-26 07:00:00,38.6,0.678,1.3,60.2,50.1
2020-01-26 08:00:00,41.8,0.567,1.3,57.1,48.3
2020-01-26 09:00:00,43.2,0.484,1.8,50.0,39.4
2020-01-26 10:00:00,44.5,0.522,4.8,51.9,38.4
2020-01-26 11:00:00,45.0,0.391,6.1,50.0,39.0
2020-01-26 12:00:00,39.4,0.318,11.3,43.6,31.5
2020-01-26 13:00:00,29.5,0.261,19.8,41.3,27.8
2020-01-26 14:00:00,22.2,0.189,34.3,37.0,22.4
2020-01-26 15:00:00,27.2,0.202,29.9,31.7,19.1
2020-01-26 16:00:00,38.3,0.234,21.2,32.3,18.1
2020-01-26 17:00:00,53.4,0.298,7.5,35.5,20.7
2020-01-26 18:00:00,56.0,0.328,4.8,35.4,23.4
2020-01-26 19:00:00,48.6,0.278,9.6,36.5,22.9
2020-01-26 20:00:00,41.0,0.26,16.5,37.2,25.0
2020-01-26 21:00:00,32.2,0.212,26.8,33.9,21.3
2020-01-26 22:00:00,19.8,0.172,37.0,29.2,14.9
2020-01-26 23:00:00,16.1,0.181,38.0,25.5,12.9
2020-01-27 00:00:00,12.3,0.172,43.6,21.5,10.5
2020-01-27 01:00:00,8.5,0.16,51.5,22.1,9.4
2020-01-27 02:00:00,7.6,0.1578620830937224,53.6,20.4,9.2
2020-01-27 03:00:00,7.6,0.157,53.4,16.8,8.7
2020-01-27 04:00:00,11.3,0.175,48.6,13.3,6.5
2020-01-27 05:00:00,20.1,0.188,41.3,12.0,6.7
2020-01-27 06:00:00,34.3,0.215,30.9,10.0,7.0
2020-01-27 07:00:00,37.6,0.233,32.0,10.7,7.2
2020-01-27 08:00:00,38.9,0.232,29.9,17.1,9.4
2020-01-27 09:00:00,33.2,0.194,35.7,17.4,9.7
2020-01-27 10:00:00,34.0,0.203,31.3,16.9,8.4
2020-01-27 11:00:00,31.4,0.238,31.7,19.9,8.7
2020-01-27 12:00:00,33.6,0.219,30.5,20.3,10.8
2020-01-27 13:00:00,36.6,0.227,28.2,22.4,12.2
2020-01-27 14:00:00,35.1,0.214,29.9,21.2,9.1
2020-01-27 15:00:00,35.0,0.212,30.0,16.6,8.5
2020-01-27 16:00:00,30.4,0.206,36.2,11.7,6.8
2020-01-27 17:00:00,29.3,0.217,38.0,7.2,4.5
2020-01-27 18:00:00,26.7,0.216,42.5,10.7,2.8
2020-01-27 19:00:00,24.1,0.197,49.4,13.6,6.2
2020-01-27 20:00:00,21.0,0.178,54.9,11.5,6.0
2020-01-27 21:00:00,16.0,0.153,61.5,9.8,6.0
2020-01-27 22:00:00,13.6,0.14,63.4,8.4,3.4
2020-01-27 23:00:00,12.2,0.137,62.7,7.2,2.6
2020-01-28 00:00:00,10.8,0.141,62.6,9.8,3.5
2020-01-28 01:00:00,7.8,0.131,66.1,6.4,2.2
2020-01-28 02:00:00,6.2,0.10772203690775872,72.3,6.7,1.0
2020-01-28 03:00:00,5.7,0.099,74.2,8.7,2.8
2020-01-28 04:00:00,6.2,0.094,76.6,6.0,4.4
2020-01-28 05:00:00,12.3,0.101,67.8,2.6,1.5
2020-01-28 06:00:00,20.1,0.116,61.4,6.1,1.6
2020-01-28 07:00:00,25.4,0.136,55.5,8.2,1.4
2020-01-28 08:00:00,29.0,0.149,55.7,14.6,5.8
2020-01-28 09:00:00,20.1,0.119,63.9,11.7,3.5
2020-01-28 10:00:00,19.2,0.123,64.6,13.3,4.4
2020-01-28 11:00:00,16.8,0.141,68.0,13.3,3.8
2020-01-28 12:00:00,15.9,0.118,68.6,9.7,3.3
2020-01-28 13:00:00,16.2,0.126,66.7,9.7,2.8
2020-01-28 14:00:00,18.0,0.126,66.5,10.9,4.4
2020-01-28 15:00:00,21.8,0.126,65.2,11.6,3.5
2020-01-28 16:00:00,26.4,0.147,57.8,11.9,3.1
2020-01-28 17:00:00,27.6,0.174,54.2,12.0,4.4
2020-01-28 18:00:00,35.0,0.22,44.9,10.7,4.6
2020-01-28 19:00:00,27.8,0.184,53.3,11.2,7.1
2020-01-28 20:00:00,16.5,0.136,69.1,8.2,3.2
2020-01-28 21:00:00,18.3,0.149,63.8,8.8,5.0
2020-01-28 22:00:00,14.8,0.133,67.8,9.4,3.5
2020-01-28 23:00:00,11.2,0.118,72.0,8.9,4.5
2020-01-29 00:00:00,10.1,0.114,70.6,7.8,6.8
2020-01-29 01:00:00,7.8,0.111,73.4,7.0,2.4
2020-01-29 02:00:00,9.1,0.11981171966707146,73.4,9.3,3.1
2020-01-29 03:00:00,9.4,0.114,69.4,10.9,1.3
2020-01-29 04:00:00,12.0,0.127,63.9,9.8,0.7
2020-01-29 05:00:00,23.0,0.132,55.1,10.6,1.5
2020-01-29 06:00:00,34.3,0.17,46.5,10.7,4.5
2020-01-29 07:00:00,43.9,0.209,35.4,9.5,4.3
2020-01-29 08:00:00,43.5,0.224,35.9,13.0,4.6
2020-01-29 09:00:00,30.9,0.175,50.9,14.7,6.4
2020-01-29 10:00:00,25.1,0.161,58.3,14.0,4.0
2020-01-29 11:00:00,21.9,0.168,62.5,17.8,3.8
2020-01-29 12:00:00,18.4,0.151,67.3,17.6,5.7
2020-01-29 13:00:00,20.3,0.147,66.3,18.7,5.7
2020-01-29 14:00:00,22.4,0.154,63.8,20.2,3.9
2020-01-29 15:00:00,25.5,0.162,57.9,16.0,4.8
2020-01-29 16:00:00,34.5,0.191,48.8,15.8,3.5
2020-01-29 17:00:00,47.8,0.238,35.1,17.3,5.7
2020-01-29 18:00:00,47.7,0.278,34.7,16.8,6.0
2020-01-29 19:00:00,44.7,0.263,34.2,21.2,8.4
2020-01-29 20:00:00,43.1,0.253,34.6,22.2,10.3
2020-01-29 21:00:00,46.5,0.274,27.9,22.7,10.7
2020-01-29 22:00:00,66.9,0.31,7.2,24.9,12.6
2020-01-29 23:00:00,53.8,0.229,16.8,25.6,11.9
2020-01-30 00:00:00,41.1,0.212,23.4,20.9,11.0
2020-01-30 01:00:00,39.4,0.2,22.5,19.9,11.0
2020-01-30 02:00:00,35.3,0.19026950184165403,23.6,21.2,11.0
2020-01-30 03:00:00,35.1,0.179,22.7,21.0,11.3
2020-01-30 04:00:00,38.6,0.186,18.0,17.8,8.9
2020-01-30 05:00:00,48.4,0.17,9.2,16.2,6.8
2020-01-30 06:00:00,61.7,0.225,1.5,16.6,7.5
2020-01-30 07:00:00,60.4,0.274,2.3,19.9,8.5
2020-01-30 08:00:00,58.8,0.286,4.7,23.0,9.2
2020-01-30 09:00:00,54.8,0.256,6.5,21.5,8.5
2020-01-30 10:00:00,48.7,0.23,10.4,21.8,7.3
2020-01-30 11:00:00,49.5,0.245,8.7,29.8,8.5
2020-01-30 12:00:00,49.3,0.276,9.4,17.1,10.8
2020-01-30 13:00:00,42.8,0.274,14.9,20.9,10.7
2020-01-30 14:00:00,43.8,0.263,17.3,18.8,7.7
2020-01-30 15:00:00,30.0,0.206,35.4,11.0,6.0
2020-01-30 16:00:00,35.4,0.218,34.0,6.6,4.0
2020-01-30 17:00:00,34.0,0.235,35.2,4.1,3.7
2020-01-30 18:00:00,27.3,0.246,40.1,5.3,3.4
2020-01-30 19:00:00,28.0,0.239,39.8,8.7,5.2
2020-01-30 20:00:00,24.3,0.23,40.9,10.2,7.5
2020-01-30 21:00:00,20.7,0.216,44.0,9.2,7.4
2020-01-30 22:00:00,18.0,0.211,45.8,6.6,4.4
2020-01-30 23:00:00,14.9,0.151,48.5,4.5,3.0
2020-01-31 00:00:00,15.6,0.151,45.9,4.0,2.2
2020-01-31 01:00:00,14.2,0.15,46.7,4.1,1.5
2020-01-31 02:00:00,10.9,0.1385037826481949,47.1,3.9,0.7
2020-01-31 03:00:00,10.2,0.137,48.5,2.0,1.3
2020-01-31 04:00:00,12.8,0.143,44.3,2.8,1.4
2020-01-31 05:00:00,26.1,0.161,31.7,2.0,0.9
2020-01-31 06:00:00,42.4,0.222,16.3,3.4,2.1
2020-01-31 07:00:00,39.4,0.199,20.7,4.7,2.2
2020-01-31 08:00:00,28.1,0.189,31.5,5.9,1.7
2020-01-31 09:00:00,32.0,0.188,27.3,8.6,1.2
2020-01-31 10:00:00,28.5,0.177,32.6,9.6,2.4
2020-01-31 11:00:00,25.8,0.192,35.8,9.3,3.3
2020-01-31 12:00:00,21.7,0.179,42.3,10.2,6.0
2020-01-31 13:00:00,20.2,0.167,44.2,16.0,5.8
2020-01-31 14:00:00,20.4,0.155,44.4,15.7,5.9
2020-01-31 15:00:00,21.8,0.158,42.5,9.8,4.0
2020-01-31 16:00:00,28.2,0.178,35.0,12.6,3.0
2020-01-31 17:00:00,29.5,0.199,33.6,12.8,4.8
2020-01-31 18:00:00,31.7,0.207,31.3,15.2,4.8
2020-01-31 19:00:00,28.9,0.206,34.5,12.1,6.6
2020-01-31 20:00:00,27.5,0.188,35.8,15.7,8.3
2020-01-31 21:00:00,23.1,0.176,38.0,11.0,8.7
2020-01-31 22:00:00,18.8,0.163,40.5,10.2,6.6
2020-01-31 23:00:00,18.4,0.173,40.3,5.9,4.5
2020-02-01 00:00:00,12.6,0.156,47.2,4.8,2.6
2020-02-01 01:00:00,11.2,0.152,48.8,5.9,2.4
2020-02-01 02:00:00,9.5,0.15406920044878786,50.1,4.0,2.9
2020-02-01 03:00:00,9.7,0.158,49.7,3.9,2.2
2020-02-01 04:00:00,11.8,0.169,45.1,4.4,3.3
2020-02-01 05:00:00,13.0,0.172,44.1,3.3,2.5
2020-02-01 06:00:00,17.1,0.183,39.8,4.3,3.6
2020-02-01 07:00:00,16.2,0.182,39.5,4.8,3.0
2020-02-01 08:00:00,18.1,0.193,39.3,4.7,1.5
2020-02-01 09:00:00,27.5,0.196,50.1,6.3,0.8
2020-02-01 10:00:00,22.1,0.201,57.1,3.0,5.0
2020-02-01 11:00:00,17.1,0.186,61.6,6.2,1.7
2020-02-01 12:00:00,13.8,0.166,64.4,8.6,2.2
2020-02-01 13:00:00,12.8,0.176,64.4,12.1,4.4
2020-02-01 14:00:00,15.1,0.183,61.4,12.0,7.2
2020-02-01 15:00:00,19.4,0.191,57.1,16.1,5.6
2020-02-01 16:00:00,17.2,0.174,58.9,12.7,4.1
2020-02-01 17:00:00,21.3,0.181,53.6,12.3,4.4
2020-02-01 18:00:00,27.8,0.229,45.2,11.5,7.9
2020-02-01 19:00:00,29.9,0.232,46.3,11.0,9.3
2020-02-01 20:00:00,28.0,0.215,45.8,10.2,5.5
2020-02-01 21:00:00,26.3,0.232,46.7,11.4,6.2
2020-02-01 22:00:00,21.1,0.219,52.0,8.6,5.4
2020-02-01 23:00:00,29.1,0.19,39.5,6.5,4.6
2020-02-02 00:00:00,21.7,0.148,47.9,10.2,3.2
2020-02-02 01:00:00,18.4,0.143,49.3,11.9,3.7
2020-02-02 02:00:00,16.879984026029966,0.1483923888256214,48.7,9.9,5.0
2020-02-02 03:00:00,11.7,0.122,53.7,7.1,2.7
2020-02-02 04:00:00,11.8,0.117,53.4,5.0,1.3
2020-02-02 05:00:00,10.6,0.122,52.0,4.6,0.0
2020-02-02 06:00:00,11.2,0.127,48.1,3.0,0.1
2020-02-02 07:00:00,14.3,0.132,42.9,2.7,0.9
2020-02-02 08:00:00,10.5,0.133,44.9,2.2,1.2
2020-02-02 09:00:00,11.4,0.138,41.4,6.6,0.0
2020-02-02 10:00:00,11.3,0.133,41.4,3.9,0.1
2020-02-02 11:00:00,14.0,0.151,43.7,2.7,1.6
2020-02-02 12:00:00,13.8,0.157,47.0,4.4,2.0
2020-02-02 13:00:00,13.3,0.151,47.5,3.2,1.5645000647128349
2020-02-02 14:00:00,16.4,0.168,44.2,2.7,1.6234405511928094
2020-02-02 15:00:00,18.5,0.172,43.3,3.7,2.3
2020-02-02 16:00:00,27.0,0.204,32.5,6.7,2.7
2020-02-02 17:00:00,29.3,0.214,30.3,6.8,4.3
2020-02-02 18:00:00,25.6,0.227,34.7,7.5,4.7
2020-02-02 19:00:00,24.9,0.233,30.1,6.9,6.5
2020-02-02 20:00:00,25.3,0.228,36.0,13.0,9.6
2020-02-02 21:00:00,16.3,0.17,59.9,8.7,4.8
2020-02-02 22:00:00,16.4,0.167,60.6,5.5,1.6
2020-02-02 23:00:00,14.4,0.124,67.6,5.7,0.6
2020-02-03 00:00:00,12.6,0.138,68.6,2.4,0.4
2020-02-03 01:00:00,14.2,0.14,65.0,1.0,-0.28044943261446365
2020-02-03 02:00:00,6.5,0.11544904896551804,74.4,1.3,-0.5305802187907348
2020-02-03 03:00:00,6.0,0.11,75.9,2.5,0.0
2020-02-03 04:00:00,8.0,0.111,74.5,5.1,0.1
2020-02-03 05:00:00,19.3,0.125,62.3,6.2,1.0
2020-02-03 06:00:00,33.1,0.156,47.6,7.7,1.4
2020-02-03 07:00:00,41.0,0.189,40.0,6.6,3.6
2020-02-03 08:00:00,46.5,0.242,31.6,10.6,5.4
2020-02-03 09:00:00,39.2,0.182,38.4,15.1,5.7
2020-02-03 10:00:00,31.4,0.167,45.0,12.5,4.5
2020-02-03 11:00:00,26.5,0.18,49.5,18.6,0.0
2020-02-03 12:00:00,26.5,0.166,50.5,24.3,0.7
2020-02-03 13:00:00,30.1,0.16,45.6,21.1,5.1
2020-02-03 14:00:00,31.3,0.168,46.0,15.3,5.7
2020-02-03 15:00:00,40.9,0.196,33.3,18.6,5.3
2020-02-03 16:00:00,48.8,0.231,18.3,19.3,7.8
2020-02-03 17:00:00,29.0,0.189,32.3,19.1,8.0
2020-02-03 18:00:00,22.9,0.168,40.2,30.6,11.4
2020-02-03 19:00:00,16.7,0.146,43.5,31.3,15.9
2020-02-03 20:00:00,12.7,0.133,53.2,28.1,9.9
2020-02-03 21:00:00,12.0,0.118,71.0,10.2,5.2
2020-02-03 22:00:00,9.9,0.1,73.2,3.0,1.3
2020-02-03 23:00:00,8.0,0.087,73.7,0.6,-0.46615142355089845
2020-02-04 00:00:00,7.6,0.08,72.8,3.5,0.3
2020-02-04 01:00:00,7.6,0.073,69.5,6.8,1.2
2020-02-04 02:00:00,7.5,0.07503833698812114,67.8,11.1,2.4
2020-02-04 03:00:00,7.7,0.065,65.9,12.7,2.4
2020-02-04 04:00:00,10.0,0.068,63.2,12.2,2.2
2020-02-04 05:00:00,15.3,0.076,58.8,12.5,2.1
2020-02-04 06:00:00,24.0,0.107,51.0,10.2,2.1
2020-02-04 07:00:00,31.0,0.14,43.5,12.4,2.6
2020-02-04 08:00:00,33.6,0.142,44.7,14.3,4.4
2020-02-04 09:00:00,28.003890361283318,0.14541202067768771,51.5,13.7,3.8076007261499853
2020-02-04 10:00:00,25.12331951237382,0.14523965510449466,54.1,13.329814973170192,3.4750737538108285
2020-02-04 11:00:00,18.02272797067653,0.12111579512365787,63.6,11.925520012856442,2.471992727241941
2020-02-04 12:00:00,14.0,0.096,68.3,10.566805122269042,1.6764571921277418
2020-02-04 13:00:00,16.1,0.093,67.7,10.240139184508422,1.5801564122893648
2020-02-04 14:00:00,17.7,0.1,67.1,9.939940217945873,1.567199261273244
